MagpieData mean MendeleevNumber,frac p valence electrons,MagpieData mean NpValence,temperature_K,frac s valence electrons,MagpieData maximum MeltingT,MagpieData mean NpUnfilled,MagpieData range MeltingT,MagpieData avg_dev NUnfilled,MagpieData avg_dev NpValence,dopant_host_charge_mismatch,dopant_host_radius_mismatch,target_value
82.27499999999999,0.1871324801106883,2.705,900.0,0.1210653753026634,1234.93,1.705,640.71,0.53615,1.43365,1.0,0.19,350.0
82.135,0.1894044321329639,2.735,300.0,0.121191135734072,1799.0,1.735,1076.34,0.5450000000000002,1.39485,0.0,0.14,254.99999999999997
82.56085192697769,0.1898804947934866,2.7555780933062883,300.0,0.1210427003983507,1234.93,1.7839756592292089,729.8500000000001,0.5276405169327995,1.365979699566754,1.0,0.07,121.0
82.475,0.1896551724137931,2.75,300.0,0.1206896551724138,1234.93,1.75,740.9300000000001,0.5,1.375,0.0,0.2299999999999997,239.99999999999997
82.25,0.1891891891891891,2.7125,300.0,0.1220575414123801,1234.93,1.7125,740.9300000000001,0.5303125000000001,1.4240625000000002,1.0,0.04,199.99999999999997
82.03999999999999,0.1874569262577532,2.72,300.0,0.1206064782908339,1234.93,1.72,512.2700000000001,0.5244000000000001,1.4144,0.0,0.1079999999999999,280.0
82.4625,0.1892358116267034,2.7425,673.0,0.1207521131619803,1234.93,1.7575,729.8500000000001,0.5112500000000002,1.3823875,1.0,0.07,310.0
81.9225,0.1878481894150417,2.6975,550.0,0.1218662952646239,1519.0,1.6975,796.34,0.5525000000000001,1.4431625,1.0,0.0699999999999999,133.0
82.415,0.1894700381018358,2.735,300.0,0.1212331139591271,1234.93,1.735,512.2700000000001,0.5123500000000001,1.39485,1.0,0.04,260.0
82.32,0.1895300621976502,2.7424999999999997,300.0,0.1209398756046993,1234.93,1.7425,512.2700000000001,0.5224999999999999,1.3849625,0.0,0.2719999999999999,227.57
81.65333333333332,0.1860465116279069,2.6666666666666665,573.0,0.1162790697674418,1357.77,1.3333333333333333,635.11,0.4444444444444444,1.7777777777777777,1.0,0.42,219.99999999999997
82.3225,0.1927221338986045,2.7275,300.0,0.1236530648295354,1234.93,1.7275,846.57,0.5184124999999999,1.4046625,1.0,0.04,207.59999999999997
83.36561743341403,0.1965346534653465,2.883777239709443,300.0,0.1219471947194719,1234.93,1.8523002421307504,512.2700000000001,0.5127660946596391,1.214956996875165,0.0,0.0,250.0
83.10513447432763,0.1944816053511705,2.8435207823960877,500.0,0.121571906354515,1234.93,1.821515892420538,512.2700000000001,0.5095497994392667,1.2653319862985035,0.0,0.0,300.0
82.44,0.189095928226363,2.74,300.0,0.1207729468599033,1234.93,1.76,512.2700000000001,0.5149999999999999,1.3847999999999998,1.0,0.03,314.99999999999994
82.5,0.1896551724137931,2.75,823.0,0.1206896551724138,1234.93,1.75,512.2700000000001,0.5,1.375,0.0,0.0,172.3
82.47,0.1878746360678198,2.7425,300.0,0.1198835417023462,1234.93,1.7575,634.32,0.5112500000000002,1.3823875,1.0,0.43,239.99999999999997
85.28985507246377,0.2117420596727622,3.1884057971014492,300.0,0.1241578440808469,1234.93,2.0289855072463765,512.2700000000001,0.4872925855912623,0.9409787859693342,0.0,0.0,250.0
82.44389027431423,0.189533482527113,2.7456359102244385,323.0,0.1208469616112928,1811.0,1.743142144638404,1088.34,0.5024968750194339,1.3830884136292687,0.0,0.1149999999999999,290.0
82.495,0.1896551724137931,2.75,700.0,0.1206896551724138,1234.93,1.75,740.9300000000001,0.5,1.375,0.0,0.2299999999999997,235.0
82.495,0.1896551724137931,2.75,300.0,0.1206896551724138,1234.93,1.75,740.9300000000001,0.5,1.375,0.0,0.2299999999999997,260.0
